,Date,Total_Deaths,Longitude,Latitude,Disaster_Subgroup
10275,2003,20.0,73.9657830460988,34.68048895,Transport
10277,2003,20.0,76.71569733114002,22.82640185,Transport
10278,2003,55.0,120.0,9.0,Transport
10279,2003,45.0,47.50633783193664,12.61473005,Transport
10280,2003,40.0,86.92184900670425,25.6723524,Transport
10281,2003,20.0,126.38492942364805,1.3164566,Transport
10282,2003,26.0,78.1138551,25.6371738,Transport
10283,2003,20.0,160.0383819,57.1914882,Transport
10284,2003,12.0,75.851601,30.9090157,Industrial accident
10285,2003,86.0,-86.7917749,15.7833743,Miscellaneous accident
10286,2003,8.0,-15.876047,14.864559,Miscellaneous accident
10288,2003,1.0,120.333333,15.916667,Meteorological
10289,2004,148.0,38.53431455782818,20.2965624,Transport
10291,2004,13.0,30.1500153,-26.276849,Transport
10292,2004,11.0,116.3190701,39.9671469,Transport
10294,2004,26.0,15.23337721970663,42.7735489,Transport
10295,2004,16.0,11.0480288,46.3144754,Transport
10296,2004,10.0,-117.3460175802228,49.1890992,Transport
10297,2004,27.0,6.885625492591183,36.75451150000001,Industrial accident
10299,2004,27.0,-79.9460156,-5.1573814,Hydrological
10301,2004,14.0,-4.0824857,55.8189569,Miscellaneous accident
10302,2004,251.0,-79.688104,42.130056,Miscellaneous accident
10303,2004,23.0,6.6868669,7.7949602,Transport
10304,2004,60.0,-66.4848657,53.5731343,Transport
10305,2004,94.0,32.4924376,37.872734,Miscellaneous accident
10306,2004,37.0,116.3826364829084,39.9324252,Miscellaneous accident
10307,2004,28.0,102.4999999,30.5000001,Industrial accident
10308,2004,19.0,31.7880672,3.6605194,Transport
10309,2004,12.0,11.0480288,46.3144754,Transport
10310,2004,43.0,54.21900831355923,25.2311534,Transport
10311,2004,27.0,37.6063916,55.625578,Miscellaneous accident
10312,2004,29.0,112.0,37.0,Industrial accident
10313,2004,54.0,126.1997366,43.7289674,Miscellaneous accident
10315,2004,300.0,58.7922291,36.2105604,Transport
10316,2004,22.0,11.0480288,46.3144754,Transport
10318,2004,61.0,-2.3713437,42.5154725,Miscellaneous accident
10319,2004,5.0,21.1006784,52.285093,Meteorological
10320,2004,20.0,11.0480288,46.3144754,Transport
10321,2004,134.0,-76.131984,43.053185,Transport
10323,2004,30.0,87.7596956,23.8245416,Transport
10324,2004,18.0,113.500893,52.033409,Miscellaneous accident
10325,2004,58.0,40.537121,64.543022,Miscellaneous accident
10327,2004,19.0,34.5731341,0.5090396,Transport
10328,2004,100.0,47.50633783193664,12.61473005,Transport
10329,2004,29.0,59.0237291,35.4795009,Transport
10330,2004,21.0,43.454902,17.384725,Transport
10331,2004,12.0,111.8442026,27.686574,Industrial accident
10333,2004,12.0,116.3680354,23.553156,Industrial accident
10334,2004,15.0,-15.876047,14.864559,Miscellaneous accident
10335,2004,46.0,9.5103296,12.3252362,Biological
10336,2004,11.0,35.4635383,40.8721392,Transport
10337,2004,53.0,29.46966321973214,-6.0789144,Transport
10338,2004,18.0,89.86194536090468,23.46492195,Biological
10340,2004,5.0,42.666667,17.333333,Hydrological
10341,2004,9.0,108.56758,31.451689,Industrial accident
10342,2004,50.0,105.0869724,9.0180177,Transport
10343,2004,21.0,120.5948344,15.4791497,Transport
10344,2004,30.0,3.648626986813552,6.5381843,Transport
10345,2004,30.0,81.2407658,28.3849799,Transport
10346,2004,33.0,73.57182569877028,39.9267185,Hydrological
10347,2004,35.0,-4.916741,10.2821782,Transport
10348,2004,20.0,-4.916741,10.2821782,Transport
10349,2004,21.0,114.33633,36.1023552,Industrial accident
10350,2004,6.0,36.0748022,36.3451332,Hydrological
10351,2004,12.0,131.2003869,46.0114388,Industrial accident
10352,2004,104.0,-88.0248937,15.5062156,Miscellaneous accident
10353,2004,15.0,7.1334475,4.8814078,Industrial accident
10354,2004,31.0,123.3282338,13.6428216,Meteorological
10355,2004,33.0,109.5091438,38.001878,Industrial accident
10356,2004,10.0,112.4262465,39.3305654,Industrial accident
10357,2004,35.0,94.5921326,28.0937702,Transport
10358,2004,29.0,77.34932051968858,31.81676015,Transport
10359,2004,200.0,90.61487397861762,22.992916,Transport
10360,2004,17.0,101.9999999,38.0000001,Industrial accident
10361,2004,19.0,10.5689466,36.816483,Transport
10362,2004,18.0,25.9068881,44.3246217,Transport
10363,2004,5.0,2.3433607,14.429363,Biological
10365,2004,15.0,100.75765831001256,14.55818395,Transport
10366,2004,13.0,11.0480288,46.3144754,Transport
10367,2004,15.0,20.7540194,49.202216,Transport
10368,2004,10.0,10.33584742563878,34.7232387,Transport
10369,2004,10.0,116.13707,39.7456173,Industrial accident
10370,2004,12.0,114.4857072,36.6107711,Industrial accident
10371,2004,17.0,124.4407146,40.5791477,Transport
10372,2004,22.0,109.3013107,35.5895959,Industrial accident
10373,2004,37.0,91.8344348,22.333778,Transport
10374,2004,24.0,1.7324062,47.5490251,Transport
10375,2004,1.0,119.2918215,26.0774954,Industrial accident
10376,2004,43.0,11.206540782332173,10.43040185,Transport
10377,2004,7.0,124.82134173542624,11.11953,Meteorological
10379,2004,8.0,34.71916810731902,0.78292445,Biological
10380,2004,1.0,91.6569841511297,22.6199818,Industrial accident
10381,2004,14.0,-72.341833,-51.5433973,Industrial accident
10382,2004,43.0,112.18250175965343,34.97577075,Transport
10383,2004,12.0,120.3140433,36.063583,Transport
10386,2004,39.0,113.27095745209115,23.12703295,Meteorological
10387,2004,7.0,115.9722846,29.5704349,Hydrological
10389,2004,24.0,53.218456,29.299051,Transport
10390,2004,16.0,111.447,36.894,Miscellaneous accident
10391,2004,15.0,11.0480288,46.3144754,Transport
10392,2004,19.0,106.2984809,28.1297379,Industrial accident
10393,2004,15.0,28.049722,-26.205,Transport
10394,2004,15.0,46.3535412,38.0609933,Transport
10395,2004,13.0,-77.013828,-12.205523,Meteorological
10396,2004,22.0,69.1776838,34.5260109,Industrial accident
10397,2004,22.0,31.9828594,-26.144261,Transport
10398,2004,23.0,3.872766834246748,50.65801085,Industrial accident
10399,2004,77.0,15.3125974,-4.3217055,Biological
10400,2004,390.0,-57.6343814,-25.2800459,Miscellaneous accident
10409,2004,58.0,29.4980774,1.8330623,Biological
10413,2004,55.0,11.0480288,46.3144754,Transport
10414,2004,87.0,22.6574884,13.4263009,Biological
10415,2004,1.0,25.5131489,-33.8649198,Meteorological
10416,2004,10.0,-77.0446847,-12.0309715,Transport
10417,2004,17.0,8.5364136,11.8948389,Transport
10418,2004,17.0,60.8236848,28.1292481,Transport
10419,2004,10.0,32.0582856,49.4445111,Transport
10421,2004,25.0,15.3030921,-4.3085261,Hydrological
10422,2004,37.0,81.3071418,29.1662771,Miscellaneous accident
10424,2004,10.0,30.8881001,-9.4514165,Hydrological
10425,2004,16.0,29.202778,-26.516111,Industrial accident
10426,2004,19.0,132.5652498,34.2484488,Industrial accident
10427,2004,1.0,11.0480288,46.3144754,Meteorological
10428,2004,26.0,11.0480288,46.3144754,Transport
10429,2004,11.0,47.0,43.0,Transport
10430,2004,26.0,83.67577472786081,28.2116711,Transport
10431,2004,23.0,103.68841519489202,22.59698695,Hydrological
10432,2004,6.0,-81.82813312574297,26.61418765,Meteorological
10433,2004,18.0,116.0844469,-8.3588267,Transport
10434,2004,19.0,73.36349517326835,40.1578662,Transport
10435,2004,14.0,-52.2738654,-27.6350709,Transport
10436,2004,13.0,112.1133597,32.0911347,Industrial accident
10437,2004,44.0,109.074,22.6492,Transport
10440,2004,34.0,109.4791784,22.2559843,Industrial accident
10441,2004,14.0,37.5484852,-1.1438281,Transport
10442,2004,11.0,11.0480288,46.3144754,Transport
10443,2004,13.0,-80.7670149076543,34.9944992,Transport
10444,2004,14.0,2.9426193,11.115696,Transport
10447,2004,26.0,134.726645,45.0819456,Transport
10448,2004,33.0,31.7880672,3.6605194,Transport
10449,2004,29.0,94.4300679,51.719079,Miscellaneous accident
10450,2004,33.0,113.9999999,34.0000001,Industrial accident
10451,2004,1.0,138.55856060127127,35.1484735,Hydrological
10452,2004,5.0,77.2090057,28.6138954,Miscellaneous accident
10453,2004,19.0,3.0602651624779496,36.775321,Hydrological
10454,2004,15.0,124.7459491,41.8011658,Industrial accident
10455,2004,23.0,11.0480288,46.3144754,Transport
10456,2004,65.0,116.0,39.0000001,Industrial accident
10457,2004,55.0,109.944912,40.6174777,Transport
10458,2004,20.0,-66.1594239,-17.3997234,Transport
10459,2004,1.0,120.5176055,14.7960965,Meteorological
10460,2004,10.0,-5.0161926,34.0346534,Miscellaneous accident
10461,2004,1.0,9.47905,55.4894999,Industrial accident
10462,2004,14.0,-79.998676,-5.229551,Meteorological
10463,2004,29.0,121.54791825077088,15.8158962,Meteorological
10464,2004,214.0,15.3125974,-4.3217055,Biological
10466,2004,50.0,5.9722713,6.6076575,Biological
10467,2004,8.0,123.3282338,13.6428216,Meteorological
10468,2004,3.0,118.58541419241348,24.93836745,Meteorological
10469,2004,23.0,1.1627214,14.4798522,Industrial accident
10470,2004,15.0,45.01048070516942,10.43273225,Miscellaneous accident
10472,2004,33.0,113.372,38.0332,Industrial accident
10473,2004,16.0,-67.0806217,10.4614338,Transport
10474,2004,18.0,112.626292,27.681864,Industrial accident
10476,2004,19.0,-36.4781776,-5.6781175,Transport
10477,2004,16.0,6.6868669,7.7949602,Transport
10478,2004,14.0,103.7221813,29.375743,Industrial accident
10479,2004,11.0,15.566818,-3.3290494,Transport
10480,2004,17.0,7.409498952760461,36.3491635,Miscellaneous accident
10481,2004,17.0,7.3389937,47.7467233,Miscellaneous accident
10482,2004,189.0,-58.38153,-34.6037181,Miscellaneous accident
10483,2004,10.0,108.861,23.7623,Industrial accident
10484,2004,1.0,9.4395231,0.4085626,Biological
10485,2004,30.0,97.0211133,17.3120131,Miscellaneous accident
10486,2004,2.0,36.8172449,-1.2832533,Miscellaneous accident
10487,2004,4.0,90.3826441,23.7005013,Miscellaneous accident
10488,2004,20.0,29.227720564682976,-2.04190085,Transport
10489,2004,22.0,135.9788858,-9.3558661,Transport
10490,2004,33.0,11.0480288,46.3144754,Transport
10491,2004,48.0,110.6092839,35.1441348,Transport
10493,2004,26.0,104.8279652,26.5963778,Industrial accident
10494,2004,80.0,-35.2080905,-5.805398,Miscellaneous accident
10495,2004,21.0,32.897306,24.091071,Miscellaneous accident
10496,2004,6.0,-46.5277704,-23.4675941,Miscellaneous accident
10497,2004,15.0,8.7817367,3.752752,Biological
10499,2004,24.0,-2.97127140543119,54.10446965,Miscellaneous accident
10500,2004,12.0,74.3141829,31.5656822,Miscellaneous accident
10501,2004,12.0,67.1092145,36.7099311,Miscellaneous accident
10503,2004,22.0,52.5378041,29.6060218,Industrial accident
10508,2004,25.0,37.87717148162716,-2.25709305,Miscellaneous accident
10509,2004,31.0,-89.1914249,13.6989939,Miscellaneous accident
10514,2004,66.0,72.878176,19.0785451,Industrial accident
10515,2004,11.0,11.4860732,2.7497556,Miscellaneous accident
10517,2005,4.0,51.3896004,35.6892523,Miscellaneous accident
10518,2005,9.0,-81.6182086,33.5723191,Transport
10520,2005,2.0,18.80129550165506,54.6229933,Meteorological
10522,2005,24.0,4.140687444758221,7.3934749,Transport
10523,2005,25.0,111.394628,35.876786,Industrial accident
10524,2005,20.0,11.4860732,2.7497556,Transport
10525,2005,27.0,145.1872723,14.1449037,Transport
10527,2005,19.0,23.5960517,-6.1536291,Transport
10528,2005,29.0,39.6111216,24.471153,Hydrological
10529,2005,14.0,37.0543566,35.4874818,Miscellaneous accident
10530,2005,16.0,6.4476149,6.2351517,Transport
10531,2005,14.0,11.0480288,46.3144754,Transport
10532,2005,30.0,3.3699482,6.5731894,Transport
10533,2005,250.0,75.6741579,18.9068356,Miscellaneous accident
10534,2005,11.0,-118.242766,34.0536909,Transport
10535,2005,12.0,45.3833194,34.3499897,Transport
10536,2005,104.0,69.2022711,34.531964,Transport
10537,2005,14.0,32.9014417,-2.5196915,Transport
10538,2005,27.0,75.32658448914768,32.911964,Transport
10540,2005,18.0,-0.2467637,40.6469756,Miscellaneous accident
10541,2005,20.0,7.8533226,10.3825318,Transport
10542,2005,20.0,13.4897509,-14.9195617,Transport
10543,2005,14.0,-78.2136837,-9.472866,Transport
10545,2005,214.0,121.6452868,42.0151733,Industrial accident
10546,2005,59.0,51.3896004,35.6892523,Miscellaneous accident
10547,2005,15.0,43.8875154,36.744196,Transport
10548,2005,31.0,31.5959173,4.8459246,Industrial accident
10549,2005,12.0,118.3506988,35.1032403,Transport
10550,2005,136.0,-68.7119822,18.6127983,Miscellaneous accident
10551,2005,29.0,111.836211,37.657529,Industrial accident
10554,2005,11.0,33.6203963,0.829272,Transport
10555,2005,3.0,48.2443945,33.5368206,Hydrological
10556,2005,18.0,124.94232907709272,11.20385,Meteorological
10557,2005,30.0,117.9381305,28.4582821,Transport
10558,2005,36.0,102.7126276914122,25.051332700000003,Meteorological
10559,2005,37.0,67.0207055,24.8546842,Miscellaneous accident
10560,2005,18.0,131.0486921,45.7723178,Industrial accident
10561,2005,45.0,70.6447307,30.0493884,Transport
10562,2005,2.0,5.6597292,49.6711344,Hydrological
10563,2005,40.0,-2.996958,9.2729913,Biological
10565,2005,15.0,-95.3676974,29.7589382,Industrial accident
10567,2005,9.0,144.373998,-7.4404232,Meteorological
10568,2005,22.0,102.0,25.0,Industrial accident
10569,2005,18.0,-0.0096592,5.6596441,Miscellaneous accident
10570,2005,6.0,67.828989,33.3149631,Miscellaneous accident
10571,2005,4.0,46.9966565,-25.0290132,Hydrological
10572,2005,18.0,74.8856834068747,31.6472742,Transport
10573,2005,17.0,7.4143061,6.5536094,Transport
10574,2005,16.0,10.0287754,10.6228284,Transport
10575,2005,20.0,23.267951,-19.3893529,Transport
10576,2005,18.0,67.828989,33.3149631,Transport
10577,2005,73.0,77.5340719,23.8143419,Miscellaneous accident
10578,2005,42.0,-2.227736,13.4526455,Transport
10579,2005,19.0,9.6826289,9.0583446,Transport
10580,2005,23.0,2.3200410217200766,48.8588897,Miscellaneous accident
10581,2005,12.0,7.6605757,46.2303063,Transport
10582,2005,32.0,108.1624669,14.4614611,Transport
10583,2005,17.0,73.15061884594144,22.37289135,Transport
10584,2005,46.0,28.0664806,-12.6346433,Industrial accident
10585,2005,29.0,127.3578579,43.6848768,Industrial accident
10586,2005,100.0,8.538425,7.7312634,Biological
10587,2005,33.0,80.3002463,7.3352583,Transport
10588,2005,13.0,11.0480288,46.3144754,Transport
10589,2005,22.0,110.361389,35.575278,Industrial accident
10590,2005,12.0,105.3776485,26.7763735,Industrial accident
10591,2005,20.0,15.3424196,-4.3196982,Transport
10593,2005,28.0,74.3141829,31.5656822,Industrial accident
10594,2005,15.0,143.21224248673673,-13.0186915,Transport
10595,2005,40.0,-79.316667,-3.033333,Transport
10596,2005,24.0,109.592624,34.343328,Miscellaneous accident
10597,2005,41.0,11.0480288,46.3144754,Transport
10598,2005,37.0,79.06295519965647,30.3018134,Transport
10599,2005,115.0,-1.2576653,34.2240422,Transport
10600,2005,10.0,-75.94516695018251,5.6277103,Transport
10601,2005,10.0,28.239357984805928,-12.53175325,Industrial accident
10602,2005,13.0,23.1365365,-15.2668751,Transport
10603,2005,10.0,7.0188527,4.7676576,Industrial accident
10604,2005,12.0,15.7877826,4.2593379,Transport
10605,2005,21.0,101.7179276,26.5860102,Industrial accident
10606,2005,15.0,112.0,37.0,Industrial accident
10607,2005,23.0,-87.625003,41.8959868,Transport
10609,2005,13.0,-102.32072518613872,31.86999105,Transport
10610,2005,19.0,8.745030418605868,44.83495335,Miscellaneous accident
10611,2005,31.0,116.6775856,23.3563921,Miscellaneous accident
10614,2005,12.0,-83.4665894,34.2538226,Transport
10616,2005,11.0,-56.1913095,-34.9058916,Transport
10618,2005,30.0,2.4999999,2.0000001,Transport
10619,2005,21.0,11.0480288,46.3144754,Transport
10620,2005,12.0,-122.6376013,47.7333227,Transport
10621,2005,15.0,-121.890591,37.3361663,Miscellaneous accident
10622,2005,23.0,25.622946050000003,-33.98699425,Transport
10624,2005,14.0,7.0188527,4.7676576,Industrial accident
10625,2005,26.0,108.9403845,34.8972729,Industrial accident
10626,2005,18.0,38.53431455782818,20.2965624,Transport
10629,2005,14.0,50.1258804,23.3036077,Biological
10630,2005,48.0,36.8354297,-1.2859489,Miscellaneous accident
10632,2005,59.0,174.7411229,-41.2901568,Transport
10633,2005,15.0,117.25763932024238,31.8512134,Meteorological
10634,2005,26.0,113.378745,34.203884,Industrial accident
10636,2005,16.0,13.3524434,38.1112268,Transport
10637,2005,123.0,115.7258,24.1395197,Industrial accident
10638,2005,15.0,6.937371513850293,6.261165849999999,Transport
10640,2005,121.0,11.0480288,46.3144754,Transport
10641,2005,11.0,108.9898798,14.0779378,Transport
10642,2005,11.0,51.8968597,36.3159159,Hydrological
10643,2005,160.0,-116.5322677,33.769737,Transport
10644,2005,104.0,11.0480288,46.3144754,Transport
10645,2005,2.0,166.3369685,-22.1299282,Hydrological
10646,2005,13.0,26.6386401,-32.2171831,Transport
10647,2005,16.0,126.7085823,44.2491022,Industrial accident
10648,2005,26.0,11.4860732,2.7497556,Transport
10649,2005,30.0,72.878176,19.0785451,Miscellaneous accident
10651,2005,18.0,27.4992231,-18.9283715,Transport
10652,2005,17.0,2.3200410217200766,48.8588897,Miscellaneous accident
10653,2005,22.0,46.6781589,37.9160365,Transport
10654,2005,11.0,26.045475779882626,-24.62994925,Transport
10655,2005,12.0,11.0480288,46.3144754,Transport
10656,2005,7.0,-108.6106449,45.787559,Hydrological
10657,2005,13.0,105.060676,19.1976001,Meteorological
10658,2005,1199.0,44.3872213,33.3061701,Miscellaneous accident
10659,2005,296.0,78.000337,27.219711,Biological
10660,2005,9.0,-1.5270944,12.3681873,Biological
10661,2005,66.0,73.7054967,19.6872527,Biological
10662,2005,3.0,118.58541419241348,24.93836745,Meteorological
10663,2005,10.0,-13.8701018,9.9423009,Transport
10664,2005,18.0,2.3200410217200766,48.8588897,Miscellaneous accident
10665,2005,150.0,98.6738261,3.5896654,Transport
10666,2005,17.0,111.3178885,37.6855567,Industrial accident
10667,2005,29.0,-8.8435955,5.3232693,Biological
10668,2005,38.0,30.2442991,1.5470643,Biological
10669,2005,12.0,71.33074,35.233837,Hydrological
10670,2005,12.0,11.0480288,46.3144754,Transport
10671,2005,10.0,13.0597763,11.8521315,Transport
10672,2005,11.0,56.5672432,30.8134822,Industrial accident
10674,2005,13.0,111.7487063,27.6662087,Industrial accident
10675,2005,24.0,-96.84244140912853,32.926342649999995,Transport
10676,2005,31.0,11.0480288,46.3144754,Transport
10677,2005,17.0,11.0480288,46.3144754,Transport
10678,2005,19.0,22.1544364,-0.5875933,Transport
10679,2005,21.0,-75.8449946,43.1561681,Transport
10680,2005,18.0,79.64402027924521,23.9348098,Transport
10681,2005,34.0,113.9999999,34.0000001,Industrial accident
10682,2005,2.0,118.58541419241348,24.93836745,Meteorological
10683,2005,21.0,11.0480288,46.3144754,Transport
10684,2005,14.0,85.4633464,42.4804953,Industrial accident
10685,2005,10.0,6.6868669,7.7949602,Transport
10686,2005,13.0,77.16604,32.1856004,Transport
10687,2005,12.0,76.5098926962527,32.0893012,Transport
10688,2005,5.0,28.3522319,-15.4025032,Hydrological
10689,2005,77.0,84.166667,25.833333,Transport
10690,2005,1.0,11.0480288,46.3144754,Meteorological
10691,2005,12.0,3.9390102,45.3854161,Meteorological
10692,2005,11.0,20.0580918,5.740166,Transport
10693,2005,117.0,3.3941795,6.4550575,Transport
10694,2005,9.0,-57.54141533849216,-38.0550658,Meteorological
10695,2005,11.0,4.8924534,52.3730796,Miscellaneous accident
10696,2005,20.0,-72.3745698,18.2973566,Transport
10697,2005,13.0,-3.1361951,16.4650858,Transport
10698,2005,16.0,112.0,37.0,Industrial accident
10699,2005,15.0,11.4860732,2.7497556,Transport
10700,2005,15.0,80.3217588,26.4609135,Miscellaneous accident
10701,2005,22.0,76.76326540816436,34.68003014999999,Biological
10702,2005,14.0,114.47349888539996,37.22529365,Industrial accident
10703,2005,37.0,116.0,39.0000001,Industrial accident
10704,2005,14.0,-70.76889069529457,9.49581285,Transport
10705,2005,5.0,126.1997366,43.7289674,Industrial accident
10706,2005,11.0,84.4378732,27.6721084,Transport
10707,2005,18.0,114.11897668440191,36.73401975,Industrial accident
10708,2005,72.0,78.9900052,10.3699646,Transport
10709,2005,22.0,14.155048,37.587794,Transport
10710,2005,171.0,131.0641777,45.7810577,Industrial accident
10711,2005,20.0,30.2442991,1.5470643,Transport
10712,2005,19.0,-16.3712022,28.3523844,Meteorological
10713,2005,12.0,77.2090057,28.6138954,Industrial accident
10714,2005,42.0,111.3727015,32.9119487,Industrial accident
10715,2005,16.0,104.999194,26.479365,Industrial accident
10716,2005,116.0,51.3896004,35.6892523,Transport
10717,2005,30.0,49.4719239,27.0107529,Hydrological
10718,2005,106.0,118.1738712,39.6295951,Industrial accident
10719,2005,12.0,-0.2787278177719898,50.9068571,Miscellaneous accident
10720,2005,107.0,7.0188527,4.7676576,Transport
10721,2005,38.0,74.3141829,31.5656822,Miscellaneous accident
10722,2005,39.0,125.1374905,42.8863846,Miscellaneous accident
10723,2005,45.0,80.270186,13.0836939,Miscellaneous accident
10724,2005,42.0,103.6142723,30.9965254,Industrial accident
10725,2005,26.0,113.3870834,22.5196895,Miscellaneous accident
10726,2005,27.0,6.4191432,12.0078998,Transport
10727,2005,22.0,73.15061884594144,22.37289135,Transport
10728,2006,5.0,21.653045661303345,52.18366525,Meteorological
10729,2005,24.0,73.2240114,35.2686424,Hydrological
10730,2005,20.0,76.76326540816436,34.68003014999999,Biological
10731,2005,29.0,124.5231626,9.8650156,Miscellaneous accident
10736,2005,21.0,71.367658,36.8040254,Meteorological
10737,2005,16.0,119.8497285,33.484032,Biological
10739,2005,14.0,31.045686,-17.831773,Miscellaneous accident
10741,2005,33.0,154.014726,63.5515028,Miscellaneous accident
10744,2005,1.0,126.6276177,45.7593633,Industrial accident
10746,2005,7.0,74.3141829,31.5656822,Miscellaneous accident
10748,2005,1.0,102.49906,25.667761,Miscellaneous accident
10750,2005,39.0,84.4536201447919,27.61808595,Transport
10752,2005,21.0,77.3963586,13.0953024,Miscellaneous accident
10753,2005,20.0,33.2987236,14.7755802,Miscellaneous accident
10754,2005,20.0,73.1032991,31.4489282,Miscellaneous accident
10756,2005,40.0,-0.9281025915567952,6.45616505,Industrial accident
10757,2005,11.0,29.906665,-23.038326,Transport
10758,2005,2.0,106.8270488,-6.175247,Transport
10759,2005,10.0,98.3529292,7.9366015,Transport
10760,2005,35.0,67.0207055,24.8546842,Transport
10761,2005,26.0,11.0480288,46.3144754,Transport
10762,2005,23.0,124.3821748,40.1237658,Transport
10763,2005,46.0,47.50633783193664,12.61473005,Transport
10764,2005,30.0,90.79040887147522,22.1435694,Transport
10765,2005,20.0,119.0856309,23.9244703,Transport
10766,2005,25.0,80.859666,27.1303344,Transport
10767,2005,20.0,5.0567477,7.0209686,Transport
10768,2005,27.0,87.6379394,15.6569172,Transport
10769,2005,31.0,-81.5783032,23.0469236,Transport
10770,2005,50.0,84.67384897084477,25.2368774,Transport
10771,2005,61.0,47.50633783193664,12.61473005,Transport
10772,2005,20.0,-5.266467463532109,35.1678775,Transport
10773,2005,28.0,86.501404,27.317984,Transport
10776,2005,20.0,77.77597856822051,9.4669895,Industrial accident
10778,2005,35.0,85.3875446,25.4854063,Industrial accident
10779,2005,33.0,-66.2783579,17.9791134,Miscellaneous accident
10780,2005,6.0,11.0480288,46.3144754,Biological
10786,2006,15.0,12.8760923,47.7222676,Miscellaneous accident
10787,2006,13.0,-80.1800804,38.9134345,Industrial accident
10788,2006,76.0,39.826869,21.420847,Miscellaneous accident
10789,2006,18.0,68.7863573,38.5762709,Miscellaneous accident
10790,2006,12.0,29.9507184,40.8216536,Transport
10791,2006,21.0,39.5670828,45.2120476,Transport
10792,2006,18.0,15.0159131,44.0613586,Transport
10793,2006,15.0,36.719133,-1.3165774,Transport
10794,2006,11.0,-77.1340513,-9.4081948,Transport
10795,2006,18.0,-80.7670149076543,34.9944992,Transport
10796,2006,42.0,21.3544735,48.485603,Transport
10797,2006,52.0,74.34384695789798,33.26636775,Transport
10798,2006,20.0,36.82884201813725,-1.30261485,Industrial accident
10799,2006,33.0,-46.6333824,-23.5506507,Transport
10801,2006,65.0,18.97044253093511,50.2885563,Miscellaneous accident
10802,2006,23.0,112.52403388424474,35.5939123,Industrial accident
10804,2006,46.0,19.3514143,42.5130623,Transport
10805,2006,34.0,28.092753,-1.234566,Biological
10806,2006,1028.0,38.53431455782818,20.2965624,Transport
10807,2006,42.0,71.367658,36.8040254,Meteorological
10808,2006,11.0,39.32094431715264,-6.09994425,Transport
10809,2006,12.0,12.4829321,41.8933203,Transport
10810,2006,28.0,-73.0,-14.0,Transport
10811,2006,66.0,37.6174782,55.7505412,Miscellaneous accident
10812,2006,65.0,-101.39035376389008,28.0646267,Industrial accident
10814,2006,15.0,117.3178922,34.8108822,Industrial accident
10815,2006,52.0,91.8344348,22.333778,Industrial accident
10816,2006,23.0,112.6032007,22.3175945,Transport
10817,2006,23.0,30.4861657,40.989216,Transport
10818,2006,28.0,32.7487962,0.3612651,Miscellaneous accident
10819,2006,10.0,-9.123665,30.780384,Transport
10820,2006,30.0,-78.630556,-3.568889,Transport
10821,2006,20.0,90.389015,23.7644025,Miscellaneous accident
10822,2006,1.0,11.12974249416882,46.1029536,Meteorological
10823,2006,21.0,114.3251664,43.2443242,Industrial accident
10824,2006,42.0,84.89864079828838,27.9109183,Transport
10825,2006,14.0,-70.7234494,-33.4501709,Transport
10826,2006,13.0,75.5650538,33.0858785,Transport
10827,2006,28.0,106.4490119,30.5147091,Transport
10828,2006,53.0,11.0480288,46.3144754,Transport
10829,2006,127.0,11.0480288,46.3144754,Transport
10830,2006,12.0,-2.4193707,11.8915593,Miscellaneous accident
10831,2006,19.0,-44.1622611,-21.0804205,Transport
10832,2006,29.0,120.4281727,37.3538319,Industrial accident
10833,2006,19.0,4.6688487,8.8367891,Transport
10834,2006,109.0,11.0480288,46.3144754,Transport
10835,2006,33.0,112.6994958,38.7308094,Miscellaneous accident
10836,2006,45.0,77.7081013,28.9826533,Miscellaneous accident
10837,2006,11.0,37.3400897,55.8217545,Industrial accident
10838,2006,57.0,1.7324062,47.5490251,Transport
10839,2006,25.0,-74.2291472,-13.161527,Transport
10840,2006,13.0,110.2790044,-7.4886031,Transport
10841,2006,1.0,104.33219199697884,20.9919335,Meteorological
10842,2006,35.0,34.5731341,0.5090396,Transport
10843,2006,30.0,112.0,37.0,Industrial accident
10844,2006,11.0,5.0567477,7.0209686,Transport
10845,2006,113.0,33.99380770501095,43.87282395,Transport
10846,2006,11.0,112.6032007,22.3175945,Industrial accident
10847,2006,12.0,28.049722,-26.205,Miscellaneous accident
10848,2006,10.0,71.133333,34.95,Transport
10849,2006,11.0,101.3937901,-1.0854529,Industrial accident
10850,2006,11.0,106.8763287,31.8450121,Industrial accident
10851,2006,13.0,87.1387569,26.5882743,Transport
10852,2006,21.0,-0.5471284,47.4450199,Transport
10853,2006,204.0,108.0527132,15.5761698,Meteorological
10854,2006,29.0,6.9440179,8.4737831,Transport
10855,2006,30.0,43.93193061945837,2.744714,Transport
10856,2006,16.0,-14.0018184,10.4392661,Transport
10857,2006,28.0,11.0480288,46.3144754,Transport
10858,2006,11.0,11.0480288,46.3144754,Transport
10859,2006,54.0,19.1206244,48.1441501,Industrial accident
10860,2006,44.0,111.8428064,39.1725765,Industrial accident
10861,2006,17.0,24.6777569,54.9491094,Transport
10862,2006,14.0,118.6400257,31.4644184,Industrial accident
10863,2006,23.0,75.2404448,33.2387042,Transport
10864,2006,11.0,27.235515,-27.6532701,Transport
10865,2006,40.0,117.0,32.0,Transport
10866,2006,100.0,29.46966321973214,-6.0789144,Transport
