,Date,Total_Deaths,Longitude,Latitude,Disaster_Subgroup
2713,2020,8.0,16.255,45.422,Geophysical
2715,2021,110.0,118.901,-2.976,Geophysical
2716,2021,1.0,141.749,37.745,Geophysical
2719,2021,9.0,112.519,-8.562,Geophysical
2720,2021,3.0,81.164,41.816,Geophysical
2723,2021,2.0,92.457,26.781,Geophysical
2724,2021,3.0,100.011,25.761,Geophysical
2726,2021,2575.0,-73.475,18.408,Geophysical
2727,2021,3.0,105.391,29.182,Geophysical
2728,2021,3.0,-99.773,16.982,Geophysical
2729,2021,1.0,25.26,35.252,Geophysical
2730,2021,21.0,68.014,30.22,Geophysical
2731,2021,3.0,115.458,-8.356,Geophysical
2732,2021,1.0,56.065,27.721,Geophysical
2736,2022,28.0,63.621,34.929,Geophysical
2739,2022,2.0,-73.3,18.494,Geophysical
2741,2022,3.0,-91.343,14.228,Geophysical
2742,2022,15.0,100.096,0.216,Geophysical
2743,2022,3.0,141.587,37.702,Geophysical
2744,2022,1.0,-79.589,0.909,Geophysical
2745,2022,4.0,102.958,30.395,Geophysical
2746,2022,1036.0,69.514,33.092,Geophysical
2747,2022,5.0,55.321,26.899,Geophysical
2750,2022,10.0,120.801,17.56,Geophysical
2751,2022,118.0,102.279,29.726,Geophysical
2752,2022,7.0,146.469,-6.256,Geophysical
2753,2022,1.0,121.422,23.119,Geophysical
2754,2022,3.0,-102.952,18.247,Geophysical
2755,2022,2.0,-102.982,18.497,Geophysical
2758,2022,6.0,81.149,29.274,Geophysical
2759,2022,334.0,107.095,-6.853,Geophysical
2760,2022,2.0,30.967,40.847,Geophysical
2761,2022,2.0,124.423,40.525,Geophysical
2762,2023,1.0,130.005,-7.065,Geophysical
2764,2023,3.0,44.909,38.424,Geophysical
2765,2023,5900.0,36.51,38.055,Geophysical
2766,2023,50783.0,36.51,38.055,Geophysical
2768,2023,6.0,36.034,36.159,Geophysical
2769,2023,14.0,-79.844,-2.837,Geophysical
2770,2023,1.0,-79.844,-2.837,Geophysical
2771,2023,5.0,70.946,36.519,Geophysical
2772,2023,11.0,70.946,36.519,Geophysical
2773,2023,8.0,143.159,-4.326,Geophysical
2775,2023,1.0,137.299,37.548,Geophysical
2777,2023,1.0,110.041,-8.674,Geophysical
2779,2023,2946.0,-8.385,31.058,Geophysical
2780,2023,2445.0,61.946,34.517,Geophysical
2781,2023,1.0,81.243,29.498,Geophysical
2782,2023,1.0,62.048,34.53,Geophysical
2783,2023,154.0,82.18,28.848,Geophysical
2785,2023,11.0,125.022,5.583,Geophysical
2786,2023,3.0,126.449,8.527,Geophysical
2787,2023,151.0,102.827,35.743,Geophysical
2788,2024,241.0,137.265,37.495,Geophysical
2789,2024,6.0,78.724,41.219,Geophysical
2793,1900,30.0,11.0480288,46.3144754,Geophysical
2794,1900,1250000.0,-85.9228997,39.4735045,Climatological
2795,1900,11000.0,-2.157944832014875,52.0882992,Climatological
2799,1902,1000.0,11.0480288,46.3144754,Geophysical
2801,1902,30000.0,11.0480288,46.3144754,Geophysical
2802,1902,1565.0,11.0480288,46.3144754,Geophysical
2803,1902,125.0,140.30023453747506,30.484415,Geophysical
2804,1902,6000.0,11.0480288,46.3144754,Geophysical
2808,1903,76.0,-114.406023,49.6016471,Geophysical
2812,1903,17.0,11.0480288,46.3144754,Geophysical
2832,1908,33.0,-75.584564,45.768002,Geophysical
2856,1911,1335.0,120.9799964,14.5906346,Geophysical
2871,1914,140.0,11.0480288,46.3144754,Geophysical
2896,1918,1000.0,-88.6970484,43.452494,Climatological
2911,1920,500000.0,-2.227736,13.4526455,Climatological
2912,1920,24000.0,-2.157944832014875,52.0882992,Climatological
2923,1922,43.0,-79.6360804,47.4441901,Climatological
2965,1928,107.0,24.7499297,42.1418541,Geophysical
2985,1930,1369.0,-79.3843758843318,44.9727066,Geophysical
2998,1931,1300.0,11.0480288,46.3144754,Geophysical
3047,1937,506.0,152.1728287,-4.1984592,Geophysical
3052,1937,40.0,-76.3983035,18.0395442,Geophysical
3083,1939,71.0,150.90102438182544,-33.8463874,Climatological
3154,1943,1900000.0,11.0480288,46.3144754,Climatological
3160,1944,121.0,-81.6936772,41.4996574,Climatological
3164,1944,49.0,114.1693011488188,22.27658545,Climatological
3197,1946,30000.0,-2.157944832014875,52.0882992,Climatological
3215,1948,200.0,11.0480288,46.3144754,Geophysical
3231,1948,100.0,11.0480288,46.3144754,Geophysical
3237,1949,1000.0,11.0480288,46.3144754,Geophysical
3238,1949,1000.0,11.0480288,46.3144754,Geophysical
3249,1949,80.0,-0.6433872354467377,44.00996945,Climatological
3269,1950,84.0,11.0480288,46.3144754,Geophysical
3272,1951,1300.0,11.0480288,46.3144754,Geophysical
3275,1951,3000.0,11.0480288,46.3144754,Geophysical
3284,1951,500.0,124.6759878,9.1994295,Geophysical
3318,1953,150.0,175.5642887,-39.2812032,Geophysical
3369,1954,37.0,11.0480288,46.3144754,Geophysical
3397,1955,3.0,-72.6191889,46.2273284,Geophysical
3526,1960,32.0,-1.776962348126316,51.5382464,Geophysical
3528,1960,61.0,-155.42837009716908,19.5938015,Geophysical
3603,1963,1584.0,115.0906401,-8.3304977,Geophysical
3609,1963,150.0,84.8301548,27.8184587,Geophysical
3632,1963,106.0,11.0480288,46.3144754,Geophysical
3646,1964,4.0,-73.6273757,-12.8384738,Geophysical
3712,1965,355.0,11.0480288,46.3144754,Geophysical
3732,1965,2000.0,-1.776962348126316,51.5382464,Climatological
3789,1966,8000.0,4.6556601,52.0878357,Climatological
3804,1967,62.0,147.3281233,-42.8825088,Climatological
3853,1967,600.0,26.045475779882626,-24.62994925,Climatological
3866,1968,3.0,123.72843078114448,13.1505699,Geophysical
3873,1968,87.0,-2.227736,13.4526455,Geophysical
3882,1968,12.0,147.2869493,-31.8759835,Climatological
4264,1975,2.0,11.0480288,46.3144754,Geophysical
4318,1976,1.0,-76.8234752,-12.1310334,Geophysical
4349,1976,40.0,11.0480288,46.3144754,Geophysical
4365,1976,12.0,13.7804956,45.6528943,Geophysical
4383,1977,64.0,11.0480288,46.3144754,Geophysical
4393,1977,1.0,43.33097059591782,-11.65256875,Geophysical
4427,1977,3.0,141.3542924,43.061936,Geophysical
4474,1977,3.0,150.40522373235163,-33.60974105,Climatological
4488,1977,2.0,126.063482,-8.7443169,Geophysical
4651,1979,2.0,-0.3943799,9.6600005,Geophysical
4779,1980,90.0,-120.212613,47.2868352,Geophysical
4879,1981,3000.0,11.0480288,46.3144754,Climatological
4976,1981,192.0,-78.343714,42.571978,Geophysical
5001,1983,500.0,-1.776962348126316,51.5382464,Climatological
5016,1982,100.0,11.0480288,46.3144754,Geophysical
5022,1982,30.0,110.63371366935613,-6.71150765,Geophysical
5141,1983,75.0,144.2905159,-36.774006,Climatological
5169,1983,7.0,8.5434905,39.3119592,Climatological
5170,1983,160.0,-73.49116054386022,4.6642049,Geophysical
5214,1983,12.0,11.0480288,46.3144754,Climatological
5242,1983,12.0,-2.227736,13.4526455,Climatological
5292,1983,20.0,-42.2623015,-13.6404193,Climatological
5336,1984,37.0,10.585252064540146,5.5790986,Geophysical
5444,1985,5.0,-102.8826804,31.5856126,Climatological
5461,1985,4.0,29.0375543,-14.183507,Climatological
5488,1985,6.0,-98.407302,43.425268,Climatological
5506,1985,300.0,-81.517067,30.306659,Geophysical
5552,1985,14.0,-39.149587,-13.4940285,Climatological
5560,1985,13.0,42.99332190098482,38.3624957,Climatological
5577,1985,6.0,147.2869493,-31.8759835,Climatological
5628,1986,15.0,-49.185532,-16.7025984,Climatological
5631,1986,2.0,121.0883944,14.6447188,Geophysical
5642,1986,1746.0,10.0748719,6.3897676,Geophysical
5654,1986,13.0,-73.8306085,40.7587793,Geophysical
5796,1987,131.0,100.3932441,-0.4654636,Geophysical
5797,1987,191.0,122.7933319,52.9759171,Climatological
6024,1987,50.0,34.5661741,-22.779116,Climatological
6102,1988,7.0,126.65622927105376,-3.4591432,Geophysical
6171,1988,76.0,146.2651383,-6.2664228,Geophysical
6264,1988,200.0,-51.987392789356015,-28.19342825,Climatological
6403,1989,45.0,-122.3992384,37.787747,Geophysical
6535,1989,10.0,11.0480288,46.3144754,Geophysical
6553,1990,69.0,102.0,25.0,Geophysical
6607,1990,4.0,120.95777283977117,28.1205206,Geophysical
6974,1991,26.0,-122.271356,37.8044557,Climatological
7100,1992,12.0,11.0480288,46.3144754,Geophysical
7108,1992,56.0,77.96621878659138,25.0521873,Climatological
7149,1992,31.0,11.0480288,46.3144754,Climatological
7157,1992,49.0,112.4189892,40.1361234,Geophysical
7244,1992,1.0,11.0480288,46.3144754,Geophysical
7289,1993,1.0,128.182612882934,-3.6943442,Geophysical
7345,1993,72.0,101.6942371,3.1516964,Geophysical
7421,1993,34.0,31.2804433,30.0163466,Geophysical
7495,1993,6.0,11.0480288,46.3144754,Geophysical
7573,1994,13.0,-105.607716,38.7251776,Climatological
7574,1994,20.0,-0.92292818768279,40.6005259,Climatological
7597,1994,1.0,14.155048,37.587794,Climatological
7609,1994,22.0,11.0480288,46.3144754,Climatological
7928,1995,29.0,109.1121632,34.3155512,Climatological
8402,1997,240.0,103.6667503,-0.9537733,Climatological
8653,1998,3.0,-14.176250577969586,12.11703505,Climatological
8682,1998,1.0,-81.4639835,27.7567667,Climatological
8735,1998,1.0,-118.755997,36.7014631,Climatological
8810,1998,25.0,23.369444,-34.052778,Climatological
8823,1998,47.0,11.0480288,46.3144754,Climatological
8917,1998,2.0,35.4873214,38.7219011,Geophysical
8926,1998,8.0,-84.1933213,31.5433637,Climatological
8931,1998,12.0,11.0480288,46.3144754,Climatological
8933,1999,1.0,144.2905159,-36.774006,Climatological
8983,1999,1.0,-99.5873816,41.7370229,Climatological
9010,1999,32.0,11.0480288,46.3144754,Climatological
9218,1999,4.0,26.6386401,-32.2171831,Climatological
9647,2001,1.0,-81.82813312574297,26.61418765,Climatological
9702,2001,11.0,30.22248762098655,-29.48701635,Climatological
9790,2001,58.0,15.0975712,-10.7707527,Climatological
10881,2006,1.0,-116.354036083691,33.71928005,Climatological
10898,2006,4.0,-7.6703913,43.0805539,Climatological
10979,2006,12.0,-98.5456116,31.2638905,Climatological
11228,2008,1.0,-116.354036083691,33.71928005,Climatological
11715,2011,2.0,-95.25331192288478,29.5564835,Climatological
12172,2014,12.0,-109.34963353785872,-27.1259451,Climatological
12312,2015,1.0,-109.34963353785872,-27.1259451,Climatological
12444,2015,3.0,-120.553261,38.074136,Climatological
12565,2016,8.0,125.4935697,9.7905028,Geophysical
12615,2017,8.0,85.4633464,42.4804953,Geophysical
12715,2017,9.0,23.048485,-34.035734,Climatological
12790,2018,17.0,78.3665347,10.9094334,Climatological
12968,2019,30.0,102.26787,27.837124,Climatological
12974,2019,1.0,127.7297,37.885,Climatological
13117,2019,21.0,177.18140864051364,-37.5200619,Geophysical
13187,2020,19.0,102.2657395,27.8849814,Climatological
13258,2020,3.0,36.1252384,34.6871977,Climatological
13321,2021,234.0,79.38965023025648,28.9740025,Climatological
13354,2021,32.0,29.225652,-1.6665685,Geophysical
13376,2021,2.0,-121.581601,50.2311317,Climatological
13378,2021,4.0,33.1135959,34.8438066,Climatological
13397,2021,3.0,-120.8059521,39.9430988,Climatological
13425,2021,1.0,-17.857268565579673,28.6551163,Geophysical
13490,2022,2.0,121.0063415,14.5449735,Geophysical
13623,2022,4.0,-122.5360121,41.6862466,Climatological
13732,2023,4.0,144.2489081,-5.6816069,Geophysical
13758,2023,1.0,128.8759523,37.7525313,Climatological
13823,2023,2.0,-117.4077750548704,47.68295425,Climatological
13886,2023,23.0,102.6055626,-3.4560656,Geophysical
13912,1905,18.0,-107.991707,61.0666922,Geophysical
13922,1910,85000.0,9.3238432,17.7356214,Climatological
13923,1911,73.0,-107.991707,61.0666922,Climatological
13945,1919,5000.0,117.8902853,-2.4833826,Geophysical
13947,1921,1200000.0,27.359792969682104,44.56663335,Climatological
13953,1926,144.0,139.2394179,36.5748441,Geophysical
13957,1928,3000000.0,104.999927,35.000074,Climatological
13958,1929,60.0,-99.1331785,19.4326296,Climatological
14013,1940,20000.0,-24.0083947,16.0000552,Climatological
14022,1942,30.0,104.999927,35.000074,Geophysical
14029,1942,1500000.0,78.6677428,22.3511148,Climatological
14067,1952,29.0,139.2394179,36.5748441,Geophysical
14080,1956,11.0,-100.445882,39.7837304,Climatological
14097,1960,138.0,139.2394179,36.5748441,Geophysical
14113,1962,2000.0,-75.0458515,-6.8699697,Geophysical
14118,1963,15.0,-84.0739102,10.2735633,Geophysical
14146,1964,50.0,49.083416,8.3676771,Climatological
14171,1965,1500000.0,78.6677428,22.3511148,Climatological
14175,1966,24.0,23.8222636,-2.9814344,Geophysical
14176,1966,1000.0,117.8902853,-2.4833826,Geophysical
14179,1966,88.0,117.8902853,-2.4833826,Geophysical
14189,1966,25.0,-8.1353519,39.6621648,Climatological
14349,1973,100000.0,38.6521203,10.2116702,Climatological
14350,1974,19000.0,49.083416,8.3676771,Climatological
14451,1978,2.0,2.2584408,9.5293472,Climatological
14472,1978,63.0,117.8902853,-2.4833826,Climatological
14480,1979,175.0,117.8902853,-2.4833826,Geophysical
14493,1979,82.0,117.8902853,-2.4833826,Geophysical
14500,1979,18.0,36.0514231,-0.2864982,Climatological
14525,1980,50.0,122.7312101,12.7503486,Geophysical
14540,1981,8.0,95.9999652,17.1750495,Climatological
14574,1981,100000.0,34.9144977,-19.302233,Climatological
14608,1982,46.0,-9.3658524,5.7499721,Geophysical
14619,1982,2.0,1.8883335,46.603354,Climatological
14621,1982,280.0,117.8902853,-2.4833826,Climatological
14633,1983,277.0,104.999927,35.000074,Geophysical
14672,1983,20.0,-76.4626118,40.375713,Geophysical
14677,1983,300000.0,38.6521203,10.2116702,Climatological
14678,1983,150000.0,6.5,10.9,Climatological
14725,1984,17.0,-4.8379791,39.3260685,Climatological
14735,1984,230.0,117.8902853,-2.4833826,Climatological
14778,1985,21800.0,-72.9088133,4.099917,Geophysical
14797,1985,3.0,-77.6930602,43.2097838,Climatological
14845,1986,5.0,1.8883335,46.603354,Climatological
14896,1986,84.0,117.8902853,-2.4833826,Climatological
14999,1987,367.0,38.6521203,10.2116702,Climatological
15000,1987,600.0,49.083416,8.3676771,Climatological
15001,1987,300.0,78.6677428,22.3511148,Climatological
15023,1988,31.0,-10.371337908392649,28.3347722,Geophysical
15028,1988,50.0,71.247499,30.3308401,Geophysical
15140,1988,1400.0,104.999927,35.000074,Climatological
15201,1989,1.0,-107.991707,61.0666922,Climatological
15256,1989,237.0,30.0644358,-1.9646631,Climatological
15414,1991,23.0,-90.345759,15.5855545,Geophysical
15415,1991,5.0,24.991639,-28.8166236,Climatological
15425,1991,13.0,38.6521203,10.2116702,Geophysical
15445,1991,50.0,27.359792969682104,44.56663335,Geophysical
15524,1991,57.0,117.8902853,-2.4833826,Climatological
15527,1991,2.0,-100.445882,39.7837304,Climatological
15628,1991,2000.0,104.999927,35.000074,Climatological
15634,1992,261.0,34.9249653,38.9597594,Geophysical
15700,1992,35.0,19.134422,52.215933,Climatological
15932,1993,3.0,-100.445882,39.7837304,Climatological
15956,1994,4.0,134.755,-24.7761086,Climatological
16057,1994,31.0,117.8902853,-2.4833826,Geophysical
16070,1994,24.0,-64.9672817,-34.9964963,Climatological
16301,1996,25.0,-79.2235563,43.9382593,Climatological
16307,1996,19.0,97.7453061,64.6863136,Climatological
16435,1996,1.0,-100.445882,39.7837304,Climatological
16485,1997,10.0,-71.3187697,-31.7613365,Climatological
16527,1997,14.0,97.7453061,64.6863136,Climatological
16556,1997,2.0,134.755,-24.7761086,Climatological
16651,1997,672.0,117.8902853,-2.4833826,Climatological
16652,1997,60.0,144.2489081,-5.6816069,Climatological
16680,1998,3.0,117.8902853,-2.4833826,Climatological
16684,1998,1.0,-53.2,-10.3333333,Climatological
16690,1998,2.0,122.7312101,12.7503486,Climatological
16704,1998,50.0,-99.1331785,19.4326296,Climatological
16748,1998,14.0,-77.6930602,43.2097838,Climatological
16776,1998,3.0,97.7453061,64.6863136,Climatological
16914,1999,23.0,104.999927,35.000074,Climatological
16923,1999,6.0,78.6677428,22.3511148,Climatological
16987,1999,3.0,-64.9912286,-17.0568696,Climatological
17172,1999,143.0,71.247499,30.3308401,Climatological
17176,1999,6.0,29.9324519,-3.426449,Climatological
17180,1999,85.0,38.4313975,1.4419683,Climatological
17183,2000,21.0,49.083416,8.3676771,Climatological
17184,1999,115.0,32.2166578,1.5333554,Climatological
17185,1999,12.0,-58.1693445,-23.3165935,Climatological
17300,2000,2.0,127.6961188,36.638392,Climatological
17423,2000,7.0,25.4856617,42.6073975,Climatological
17458,2000,2.0,-77.6930602,43.2097838,Climatological
17466,2000,14.0,-100.445882,39.7837304,Climatological
17508,2000,6.0,19.4528646,48.7411522,Climatological
17511,2000,1.0,15.6575209,45.3658443,Climatological
17512,2000,7.0,-77.6930602,43.2097838,Climatological
17674,2000,11.0,122.7312101,12.7503486,Geophysical
17734,2000,8.0,-64.9672817,-34.9964963,Climatological
17771,2000,37.0,66.2385139,33.7680065,Climatological
17773,2000,20.0,78.6677428,22.3511148,Climatological
17776,2000,2.0,28.5670941,47.2879608,Climatological
18091,2001,20.0,24.991639,-28.8166236,Climatological
18245,2001,1.0,-100.445882,39.7837304,Climatological
18292,2002,9.0,34.9144977,-19.302233,Climatological
18296,2001,41.0,-90.345759,15.5855545,Climatological
18333,2002,1.0,19.9981227,7.0323598,Climatological
18541,2002,3.0,24.991639,-28.8166236,Climatological
18556,2002,60.0,-79.3666965,-1.3397668,Geophysical
18779,2002,2.0,134.755,-24.7761086,Climatological
18849,2002,500.0,33.9301963,-13.2687204,Climatological
18868,2002,79.0,32.2166578,1.5333554,Climatological
18892,2003,4.0,134.755,-24.7761086,Climatological
19092,2003,5.0,1.8883335,46.603354,Climatological
19096,2003,1.0,-107.991707,61.0666922,Climatological
19098,2003,5.0,-4.8379791,39.3260685,Climatological
19099,2003,14.0,-8.1353519,39.6621648,Climatological
19194,2003,14.0,-100.445882,39.7837304,Climatological
19312,2003,4.0,-100.445882,39.7837304,Climatological
19331,2003,9.0,34.9144977,-19.302233,Climatological
19473,2004,9.0,97.7453061,64.6863136,Climatological
19498,2004,2.0,117.8902853,-2.4833826,Geophysical
19577,2004,3.0,-4.8379791,39.3260685,Climatological
19582,2004,2.0,-8.1353519,39.6621648,Climatological
19756,2004,44.0,104.999927,35.000074,Geophysical
19822,2004,80.0,38.4313975,1.4419683,Climatological
19848,2005,12.0,134.755,-24.7761086,Climatological
20075,2005,2.0,1.8883335,46.603354,Climatological
20076,2005,15.0,-8.1353519,39.6621648,Climatological
20090,2005,11.0,-4.8379791,39.3260685,Climatological
20280,2005,1.0,44.2832964,-12.2045176,Geophysical
20346,2005,5.0,-100.445882,39.7837304,Climatological
20382,2005,120.0,29.9324519,-3.426449,Climatological
20393,2005,27.0,38.4313975,1.4419683,Climatological
20394,2005,2.0,49.083416,8.3676771,Climatological
20424,2006,3.0,134.755,-24.7761086,Climatological
20522,2006,11.0,104.999927,35.000074,Geophysical
20631,2006,4.0,-100.445882,39.7837304,Climatological
20664,2006,1.0,134.755,-24.7761086,Climatological
20725,2006,134.0,104.999927,35.000074,Climatological
20862,2007,11.0,12.674297,42.6384261,Climatological
20867,2007,3.0,-77.6930602,43.2097838,Climatological
20880,2007,2.0,31.3991317,-26.5624806,Climatological
20881,2007,26.0,24.991639,-28.8166236,Climatological
20901,2007,1.0,25.4856617,42.6073975,Climatological
20903,2007,1.0,21.7168387,41.6171214,Climatological
20913,2007,65.0,-77.6930602,43.2097838,Climatological
20915,2007,2.0,25.4856617,42.6073975,Climatological
20929,2007,12.0,15.6575209,45.3658443,Climatological
20931,2007,8.0,-58.1693445,-23.3165935,Climatological
20936,2007,1.0,-76.4626118,40.375713,Climatological
20937,2007,6.0,47.8915271,16.3471243,Geophysical
20952,2007,8.0,-100.445882,39.7837304,Climatological
21007,2007,8.0,2.9999825,28.0000272,Climatological
21188,2008,2.0,34.9249653,38.9597594,Climatological
21236,2008,49.0,34.9144977,-19.302233,Climatological
21238,2008,98.0,29.2675469,26.2540493,Geophysical
21312,2008,12.0,-72.9088133,4.099917,Geophysical
21355,2008,10.0,144.2489081,-5.6816069,Geophysical
21372,2008,34.0,24.991639,-28.8166236,Climatological
21383,2008,4.0,38.4313975,1.4419683,Climatological
21389,2008,4.0,-58.1693445,-23.3165935,Climatological
21396,2009,36.0,-90.345759,15.5855545,Geophysical
21420,2009,180.0,134.755,-24.7761086,Climatological
21530,2009,6.0,-4.8379791,39.3260685,Climatological
21533,2009,2.0,12.674297,42.6384261,Climatological
21575,2009,2.0,-100.445882,39.7837304,Climatological
21880,2010,31.0,-72.9088133,4.099917,Climatological
21901,2010,53.0,97.7453061,64.6863136,Climatological
21935,2010,8.0,23.8222636,-2.9814344,Climatological
21960,2010,8.0,97.7453061,64.6863136,Climatological
22022,2010,322.0,117.8902853,-2.4833826,Geophysical
22061,2010,22.0,104.999927,35.000074,Climatological
22063,2010,44.0,34.8594762,30.8124247,Climatological
22106,2010,20000.0,49.083416,8.3676771,Climatological
22291,2011,4.0,-100.445882,39.7837304,Climatological
22395,2011,1.0,-71.3187697,-31.7613365,Climatological
22415,2011,1.0,-107.991707,61.0666922,Climatological
22421,2011,2.0,-100.445882,39.7837304,Climatological
22504,2012,16.0,78.6677428,22.3511148,Geophysical
22522,2012,2.0,97.7453061,64.6863136,Climatological
22566,2012,2.0,-100.445882,39.7837304,Climatological
22591,2012,4.0,-4.8379791,39.3260685,Climatological
22721,2012,1.0,-100.445882,39.7837304,Climatological
22747,2012,7.0,-71.3187697,-31.7613365,Climatological
22748,2012,5.0,-79.3666965,-1.3397668,Climatological
22784,2013,46.0,104.999927,35.000074,Geophysical
22787,2013,1.0,134.755,-24.7761086,Climatological
22872,2013,2.0,-100.445882,39.7837304,Climatological
22874,2013,19.0,-100.445882,39.7837304,Climatological
22921,2013,9.0,-8.1353519,39.6621648,Climatological
22949,2013,1.0,2.2584408,9.5293472,Climatological
22968,2013,2.0,134.755,-24.7761086,Climatological
22969,2013,1.0,-100.445882,39.7837304,Climatological
23094,2014,2.0,134.755,-24.7761086,Climatological
23191,2014,2.0,-100.445882,39.7837304,Climatological
23532,2015,30.0,97.7453061,64.6863136,Climatological
23619,2015,1.0,-100.445882,39.7837304,Climatological
23652,2015,3.0,23.8222636,-2.9814344,Climatological
23662,2015,4.0,-100.445882,39.7837304,Climatological
23672,2015,4.0,-100.445882,39.7837304,Climatological
23677,2015,19.0,117.8902853,-2.4833826,Climatological
23694,2015,13.0,71.247499,30.3308401,Geophysical
23729,2015,2.0,134.755,-24.7761086,Climatological
23782,2015,11.0,-72.9088133,4.099917,Climatological
23792,2015,24.0,144.2489081,-5.6816069,Climatological
23793,2015,11.0,117.8902853,-2.4833826,Climatological
23816,2016,2.0,134.755,-24.7761086,Climatological
23921,2016,7.0,78.6677428,22.3511148,Climatological
23922,2016,11.0,83.9999901,28.3780464,Climatological
23956,2016,2.0,-100.445882,39.7837304,Climatological
23976,2016,4.0,-8.1353519,39.6621648,Climatological
24064,2016,14.0,-100.445882,39.7837304,Climatological
24129,2017,11.0,-71.3187697,-31.7613365,Climatological
24222,2017,64.0,-8.1353519,39.6621648,Climatological
24312,2017,2.0,12.674297,42.6384261,Geophysical
24313,2017,8.0,8.2319736,46.7985624,Geophysical
24377,2017,4.0,-4.8379791,39.3260685,Climatological
24378,2017,45.0,-8.1353519,39.6621648,Climatological
24389,2017,43.0,-100.445882,39.7837304,Climatological
24422,2017,2.0,-100.445882,39.7837304,Climatological
24527,2018,17.0,95.9999652,17.1750495,Geophysical
24528,2018,461.0,-90.345759,15.5855545,Geophysical
24559,2018,100.0,-77.6930602,43.2097838,Climatological
24577,2018,14.0,-100.445882,39.7837304,Climatological
24606,2018,41.0,139.2394179,36.5748441,Geophysical
24654,2018,88.0,-100.445882,39.7837304,Climatological
24684,2018,453.0,117.8902853,-2.4833826,Geophysical
24688,2018,2.0,-100.445882,39.7837304,Climatological
24791,2019,50.0,29.6667897,7.8699431,Climatological
24934,2019,3.0,-100.445882,39.7837304,Climatological
24951,2019,32.0,134.755,-24.7761086,Climatological
25011,2019,77.0,71.247499,30.3308401,Climatological
25020,2019,8.0,-64.9672817,-34.9964963,Climatological
25023,2020,1.0,122.7312101,12.7503486,Geophysical
25173,2020,5.0,31.2718321,49.4871968,Climatological
25190,2020,11.0,31.2718321,49.4871968,Climatological
25225,2020,5.0,-64.9912286,-17.0568696,Climatological
25231,2020,32.0,-100.445882,39.7837304,Climatological
25331,2020,45.0,-100.445882,39.7837304,Climatological
25381,2021,2.0,54.5643516,32.6475314,Geophysical
25394,2021,15.0,-64.9672817,-34.9964963,Climatological
25438,2021,16.0,78.6677428,22.3511148,Climatological
25524,2021,5.0,70.8156541,38.6281733,Geophysical
25556,2021,9.0,34.9249653,38.9597594,Climatological
25559,2021,2.0,-77.6930602,43.2097838,Climatological
25563,2021,90.0,2.9999825,28.0000272,Climatological
25575,2021,1.0,21.7168387,41.6171214,Climatological
25683,2021,71.0,117.8902853,-2.4833826,Geophysical
25704,2021,2.0,-100.445882,39.7837304,Climatological
25732,2022,4.0,-175.202642,-19.9160819,Geophysical
25803,2022,2.0,-100.445882,39.7837304,Climatological
25809,2022,1.0,17.5961467,44.3053476,Geophysical
25829,2022,16.0,97.7453061,64.6863136,Climatological
25845,2022,4.0,71.247499,30.3308401,Climatological
25853,2022,43.0,71.247499,30.3308401,Geophysical
25874,2022,11.0,12.674297,42.6384261,Climatological
25880,2022,3.0,-8.1353519,39.6621648,Climatological
25918,2022,44.0,2.9999825,28.0000272,Climatological
26034,2022,1.0,-71.3187697,-31.7613365,Climatological
26037,2022,2.0,-71.3187697,-31.7613365,Climatological
26051,2022,136.0,-100.445882,39.7837304,Climatological
26057,2022,2465.0,32.2166578,1.5333554,Climatological
26075,2023,26.0,-71.3187697,-31.7613365,Climatological
26098,2023,1.0,34.9249653,38.9597594,Geophysical
26179,2023,2.0,-107.991707,61.0666922,Climatological
26183,2023,21.0,97.7453061,64.6863136,Climatological
26202,2023,14.0,66.7780818,48.1012954,Climatological
26238,2023,3.0,-77.6930602,43.2097838,Climatological
26253,2023,34.0,2.9999825,28.0000272,Climatological
26272,2023,128.0,-100.445882,39.7837304,Climatological
26275,2023,20.0,-77.6930602,43.2097838,Climatological
26308,2023,178.0,78.6677428,22.3511148,Climatological
26351,2023,12.0,-64.9912286,-17.0568696,Climatological
26411,2023,247.0,-100.445882,39.7837304,Climatological
26423,2024,431.0,-71.3187697,-31.7613365,Climatological
